@relation train_right_selected.arff

@attribute Upper_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Respiration_Duration_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Lower_Stretch_ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Median_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute RStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
1226.90752081,69.21962536,-49.34980753,4710.93750000,1028.32586527,-31.00030562,2.25916951,33.15249742,3125.00000000,65.27348250,65.52501489,65.28700689,-2478.25000000,puff
1007.31325496,56.97396922,-50.50925307,3492.18750000,748.37496391,-31.90049402,1.89350573,36.39244542,2937.50000000,65.90095857,67.12173893,67.11734822,-2509.50000000,puff
1026.88453965,58.59180618,-47.25633370,2789.06250000,841.22636377,-29.48162425,2.16067964,58.73831617,3062.50000000,67.28656982,60.74662374,60.10440646,-2103.25000000,puff
1121.14241401,53.94928019,-51.74520594,3750.00000000,936.06682867,-35.20817264,0.99505498,41.16404897,4250.00000000,66.10611899,67.47324678,66.26485180,-3197.00000000,puff
932.67647624,52.22774686,-53.01839233,3492.18750000,762.98653053,-36.00780642,1.76112316,26.40179867,3562.50000000,66.83019661,57.94221491,58.39619858,-2618.87500000,puff
928.63054428,50.92133676,-46.85344306,2765.62500000,749.89638953,-31.41086864,1.00000000,23.51972489,3750.00000000,68.18110214,59.20544272,59.17110176,-1759.50000000,puff
994.88426994,55.52251161,-46.17066640,1406.25000000,816.81631688,-30.35779565,1.43534501,57.14277749,3312.50000000,67.37628291,68.68650848,68.07744240,-1025.12500000,puff
995.91486827,53.69902630,-41.34436775,2835.93750000,806.34002760,-18.58873644,0.58159892,21.09490584,3375.00000000,68.45962395,67.32407253,67.30291053,-2759.50000000,puff
914.49230395,51.50166532,-39.09701597,3562.50000000,679.46650381,-19.75548465,0.99522960,38.41113948,3000.00000000,65.10240502,78.53584025,78.66501072,-1947.00000000,puff
1227.84985764,64.54407234,-52.40570256,2578.12500000,1028.24428546,-34.67196867,1.16176865,40.23069953,2750.00000000,67.68322926,75.73032450,75.20775978,-1853.25000000,puff
1105.89622807,61.81868328,-50.83448181,351.56250000,801.06906588,-32.98024847,1.34050927,33.50161269,2812.50000000,68.62581986,71.05939074,70.61316824,-540.75000000,puff
234.48549217,28.88681453,-14.58331797,1054.68750000,4.13474363,3.43242722,2.14846766,67.62695786,1625.00000000,65.85991879,74.14117369,75.25584513,2740.50000000,puff
585.83046326,41.28244088,-45.75064719,-46.87500000,170.66427285,-7.99471696,0.82922469,473.00019083,1687.50000000,44.16183649,95.18221322,94.69654918,412.37500000,nonpuff
485.66977766,33.81305044,-28.54468060,-843.75000000,-9.36207366,8.55414670,0.62689397,303.79957945,2187.50000000,38.58509952,95.62228284,95.92509773,568.62500000,nonpuff
500.43873456,44.52995276,-31.12437775,1335.93750000,142.02074707,-6.28179393,2.20572214,87.36822968,875.00000000,61.44338650,24.24095514,25.48577442,773.12500000,nonpuff
455.94153981,21.14591042,-25.65665045,2296.87500000,46.92307891,1.05792299,2.07471297,95.72578447,2812.50000000,62.12531561,-57.81791631,-58.75377213,-1656.87500000,nonpuff
296.64261197,18.19013904,0.30329892,-1875.00000000,52.53082837,15.99990112,1.00435766,286.33875884,1875.00000000,32.23006590,110.83210794,111.66373920,-391.25000000,nonpuff
1164.49426501,38.95023936,-54.67757876,3750.00000000,919.31704113,-35.53199217,1.62204759,151.65154882,1125.00000000,48.21855722,129.35179861,129.74985477,5.00000000,nonpuff
1476.96995826,71.59365677,-52.98186842,1945.31250000,1052.76059277,-12.84904080,0.71621639,186.01671189,1000.00000000,36.16084894,76.81726386,77.70785836,4781.12500000,nonpuff
1476.96995826,71.59365677,-52.98186842,1945.31250000,1052.76059277,-12.84904080,0.71621639,70.35737481,4125.00000000,45.23610779,66.18154010,66.81394239,218.62500000,nonpuff
1316.75339832,60.24645463,-58.98817601,4111.75000000,885.39015788,-12.72205412,1.23936151,177.13158510,3062.50000000,56.47502206,82.94997554,81.46276549,-3390.75000000,puff
902.61899179,45.51822490,-43.29156702,1898.43750000,681.86997698,-18.44210237,0.70919640,56.97220087,3062.50000000,65.14800743,86.82329858,84.61087112,-1591.50000000,puff
267.65848952,26.30107515,-36.70624949,-914.06250000,-0.51248820,-0.14525077,0.67343226,339.36707310,312.50000000,36.26119025,72.36854153,74.42153004,2799.12500000,nonpuff
1038.47851013,46.19282914,-87.76678988,2179.68750000,756.44263332,-48.81881485,1.45585265,375.52363104,2250.00000000,30.67868043,92.88318184,92.54666039,2486.62500000,nonpuff
1100.17354943,92.95060469,-32.96209779,4406.25000000,763.21880700,8.46851276,2.11853326,620.49262918,187.50000000,31.75396473,90.00914555,89.55709146,-3246.50000000,nonpuff
938.66397956,49.77434715,-52.64990136,562.50000000,600.74663360,-11.21929081,1.20183347,517.51564905,500.00000000,38.57044639,96.96469335,99.84986234,97.25000000,nonpuff
771.41651119,54.84669538,-41.43926282,-796.87500000,433.49916523,-0.13343340,0.88878950,401.74095099,687.50000000,48.69927646,112.97254325,114.61443475,1769.12500000,nonpuff
2092.11280054,115.92832769,-61.95620990,3117.18750000,1703.04413574,-26.95363501,2.46690822,380.59221219,750.00000000,41.41974022,47.22959302,46.60979962,2378.50000000,nonpuff
2092.11280054,115.92832769,-61.95620990,3117.18750000,1703.04413574,-26.95363501,2.46690822,454.95166769,312.50000000,56.30549099,21.01416070,21.92071175,66.00000000,nonpuff
928.93506168,51.84474917,-58.90586694,93.75000000,515.14990307,-23.90329205,1.29216802,534.49532086,312.50000000,63.21615368,22.20506563,22.88752166,253.50000000,nonpuff
1134.08623464,82.04093421,-45.45295615,93.75000000,720.30107603,-13.10908033,1.63923716,167.11878168,5187.50000000,63.54189550,-13.36115842,-12.87833237,331.62500000,nonpuff
950.56005147,60.39515890,-41.64439920,1382.81250000,727.87973652,-19.12081653,2.06790868,167.06751080,1375.00000000,33.63823699,37.77513962,38.86919467,1394.12500000,nonpuff
252.18529389,17.81926808,-24.72075256,562.50000000,1.40187342,-0.87715522,1.07790393,115.50145404,4375.00000000,33.21271449,43.65663330,45.83109145,3191.00000000,nonpuff
214.74771831,20.01358036,-20.51739159,-515.62500000,-30.81505629,-1.08916534,1.04914616,125.87516422,5562.50000000,31.38250110,21.38243036,18.93343263,972.25000000,nonpuff
321.44575611,19.08013098,-13.03765630,-281.25000000,114.06011349,2.21276898,0.49287666,74.01721586,5187.50000000,40.77148728,16.10185735,18.37900656,1394.12500000,nonpuff
209.15042515,13.04778878,-16.63996643,1054.68750000,-8.56621750,-0.87049259,0.65973939,67.72013025,2125.00000000,35.68809310,18.02273661,17.97315415,566.00000000,nonpuff
410.82023863,16.18999628,-24.23422667,1031.25000000,214.68274111,-9.05490307,1.21867285,36.04330293,3062.50000000,35.04981289,43.19032894,42.99537187,-1011.37500000,nonpuff
393.87594893,21.89148697,-13.21285032,914.06250000,142.36107200,3.76401836,0.61630139,119.97494520,1062.50000000,30.89031486,16.15675937,16.72739464,-1839.50000000,nonpuff
248.52040307,10.27770098,-22.66156007,1734.37500000,23.85305225,-2.49069421,1.34032669,70.93026989,4687.50000000,46.53147086,11.37143636,11.53887042,1098.00000000,nonpuff
613.57801289,21.17077221,-26.21942557,3210.93750000,418.21854668,-8.49270156,0.57641280,166.69642773,1375.00000000,36.15100352,10.42314716,10.30042243,-2152.00000000,nonpuff
152.54138276,18.92679859,-14.28973205,1195.31250000,-98.35302010,3.15258112,1.34685189,191.90260880,2937.50000000,33.11746127,22.86536195,23.67485424,2410.50000000,nonpuff
211.85429992,16.03884285,-16.75945098,515.62500000,-41.97776988,2.17279329,1.00000000,378.24114344,750.00000000,31.42959033,38.24090805,38.88568433,348.00000000,nonpuff
299.05069273,16.72303253,-29.86725331,398.43750000,0.99839164,-10.58116083,1.29894420,347.40558531,2500.00000000,32.47901050,55.12599001,59.88856014,3519.87500000,nonpuff
299.05069273,16.72303253,-29.86725331,398.43750000,0.99839164,-10.58116083,1.29894420,195.21699859,812.50000000,47.92759416,101.97726246,103.66144067,-417.62500000,nonpuff
1326.90020687,70.92640723,-50.64968370,4546.87500000,958.64194341,-27.64253807,2.24496130,314.00252690,1750.00000000,33.89782887,54.07613006,57.90396023,4551.12500000,nonpuff
1326.90020687,70.92640723,-50.64968370,4546.87500000,958.64194341,-27.64253807,2.24496130,127.60378221,1000.00000000,41.85801472,72.47882224,72.49932489,2613.62500000,nonpuff
70.69896663,16.80278374,-22.62997453,-117.18750000,-206.93124295,-0.52561732,1.19044500,255.80520136,1812.50000000,30.31505531,84.39777590,84.21386079,238.62500000,nonpuff
253.57210068,29.20144611,-32.86082599,0.00000000,16.89076582,-9.68788581,1.10711758,184.22123181,2375.00000000,31.00824091,14.63858240,15.43420856,1504.25000000,nonpuff
253.57210068,29.20144611,-32.86082599,0.00000000,16.89076582,-9.68788581,1.10711758,165.60234308,2250.00000000,32.15668461,10.11234116,10.53585413,-1058.25000000,nonpuff
344.69138551,24.45550656,-24.10565537,-93.75000000,151.69180208,-3.47227330,0.43128781,111.95595016,1062.50000000,35.31948001,16.50015801,15.73306076,-152.00000000,nonpuff
240.82542841,19.74475069,-40.13964838,304.68750000,27.43718658,-19.59112758,1.53029033,150.92370158,1250.00000000,34.46411095,13.60660871,14.10957671,-542.62500000,nonpuff
309.51429279,21.75230504,-12.98074040,0.00000000,72.83295794,7.65264167,0.57724129,71.09055039,3250.00000000,42.33282243,1.67270526,2.36541870,1254.25000000,nonpuff
440.31008310,32.51285769,-21.72917688,23.43750000,46.46156640,0.23088866,1.46576353,224.31691858,687.50000000,32.41000925,9.36513148,9.05440790,2144.87500000,nonpuff
325.25467972,20.72382640,-37.33721710,-117.18750000,-72.12037535,-13.41443933,2.18586526,53.33998842,6625.00000000,30.27986077,3.29254579,2.94319555,-464.50000000,nonpuff
578.23316907,34.86496696,-33.50411383,164.06250000,180.85811400,-8.83584745,0.84584832,87.80091074,3937.50000000,38.19103363,-2.13965705,-2.29811153,2269.87500000,nonpuff
307.61190814,19.12059290,-19.89005632,-351.56250000,-89.76314693,4.44122779,0.47482212,51.58575779,3500.00000000,32.91534726,13.81931034,14.65936432,-339.50000000,nonpuff
458.30772696,25.39803432,-43.78376792,-70.31250000,207.85789261,-21.23937057,1.43452244,130.43814199,3187.50000000,32.45358000,11.01737387,9.24448696,-402.00000000,nonpuff
421.97636101,24.90007914,-18.77808225,2390.62500000,154.37402930,1.81280244,2.60671758,170.60218069,1187.50000000,32.50789660,65.62535890,67.83993591,-136.37500000,nonpuff
456.07913638,20.22185266,-25.19090919,398.43750000,188.47680467,-4.60002450,0.50876847,93.20809718,3312.50000000,34.05781515,-1.44842686,-3.87496558,-214.50000000,nonpuff
131.75363090,23.98169569,-16.98208217,4031.25000000,-110.32523087,5.24036069,2.92506085,144.54037310,4000.00000000,33.73336816,17.36176123,20.35592185,-2527.00000000,nonpuff
275.69683302,25.59334126,-18.47005198,-236.00000000,27.64363836,-0.97574050,1.42002521,89.75877855,1187.50000000,40.53643236,50.23981558,50.76296533,3304.37500000,nonpuff
109.56463336,9.36436739,-7.58877596,-1150.06250000,-152.95900122,11.18469115,0.92524756,177.33496699,3000.00000000,35.75306107,12.76158484,5.01641575,-23.75000000,nonpuff
209.76695362,16.33028355,-16.57889555,1476.56250000,-51.45943948,1.65940085,1.30464174,116.83148412,2562.50000000,31.37447184,3.07250775,3.43083858,1288.75000000,nonpuff
1288.54169661,64.69119489,-71.53736274,-492.18750000,987.41203268,-49.77809297,0.71158745,154.96840414,1625.00000000,34.60769506,5.18177943,5.05453832,1288.75000000,nonpuff
233.96115806,15.16795924,-20.96614881,-562.50000000,2.50444916,-2.09862035,0.93622911,53.31164986,4000.00000000,34.50527250,0.56123436,-0.98353970,2054.37500000,nonpuff
235.11407429,13.33795097,-20.92866431,281.25000000,9.24164441,-4.53617678,0.97640467,196.51805284,3750.00000000,30.59174447,32.26195246,38.50926858,-242.50000000,nonpuff
134.45635633,12.95191935,-4.69501710,-585.93750000,-77.21266697,11.61026215,0.69156652,160.58465560,2625.00000000,33.48550865,11.18651317,9.87852243,-70.62500000,nonpuff
520.68991566,24.75785765,-34.62186403,-117.18750000,322.21576633,-18.10888107,0.98063864,69.38128235,4937.50000000,37.64549731,10.68134171,10.29688479,2788.75000000,nonpuff
520.68991566,24.75785765,-34.62186403,-117.18750000,322.21576633,-18.10888107,0.98063864,77.10643020,1500.00000000,37.23927451,12.98059629,14.14526211,788.75000000,nonpuff
520.68991566,24.75785765,-34.62186403,-117.18750000,322.21576633,-18.10888107,0.98063864,97.09885569,1812.50000000,35.39954386,4.11243186,3.93713767,-1211.25000000,nonpuff
240.25822839,18.27124777,-14.72706789,23.43750000,-33.12855824,7.41312954,1.30528490,419.53307490,1750.00000000,57.16599123,106.22120646,108.90729599,882.50000000,nonpuff
197.73056022,22.56481369,-23.70085670,-328.12500000,-4.17410693,-4.86407715,1.43560292,49.52541737,437.50000000,36.41505049,43.88327233,46.38416754,335.62500000,nonpuff
2773.63374552,123.05322673,-100.34264602,4757.81250000,2543.88806226,-79.98361826,1.58682154,252.93672252,2625.00000000,42.34966903,-17.36321288,-27.34776566,-4898.75000000,nonpuff
229.99987094,20.64803568,-26.13952032,820.31250000,0.06440746,-5.78049257,1.65378036,179.07133922,2500.00000000,59.73189213,-7.87541486,-9.60639591,-117.50000000,nonpuff
684.60297577,30.00799050,-36.94809298,-117.18750000,454.85729252,-19.93562147,1.29402645,34.72939494,5625.00000000,65.12968240,-13.32139488,-13.98862774,994.75000000,nonpuff
631.30298950,45.23805953,-24.10344933,281.25000000,367.65693028,-1.22270475,0.99333063,22.86715982,2812.50000000,66.97360243,-12.08183620,-12.27069485,-317.75000000,nonpuff
430.43901920,2.81569329,-32.36545411,-1125.00000000,130.88491488,-8.83387295,0.79000484,132.77805868,1312.50000000,65.62405386,-9.60560105,-10.54906067,979.12500000,nonpuff
291.18673556,35.69452793,-31.19452706,-445.31250000,-8.36736876,-6.25299907,1.35961534,280.28970425,2687.50000000,65.40572402,-10.60731257,-13.43599025,2682.25000000,nonpuff
1431.29224206,76.98953223,-61.93775389,7429.68750000,1135.06571202,-26.92850561,2.24163000,186.74444749,687.50000000,57.90806834,49.86890409,48.32586230,2494.75000000,nonpuff
199.92739145,23.76010026,-41.13103086,1265.62500000,-89.84390089,-19.17231424,1.84639406,122.90442533,750.00000000,49.64337704,50.47987679,45.51878373,22.62500000,nonpuff
368.81304303,46.02848756,-22.89723671,-23.43750000,110.77969802,-0.26450722,1.44995929,62.44831343,3750.00000000,67.59973618,-18.98560969,-18.91755556,2357.87500000,nonpuff
576.49556014,24.79538606,-32.34145597,726.56250000,305.19204993,-7.47274383,1.00000000,48.83715522,3812.50000000,68.23469290,-24.44223137,-26.65825745,-1189.00000000,nonpuff
623.61267844,38.83235028,-43.61595641,2460.93750000,318.56600419,-16.57889169,0.90471777,265.79434299,625.00000000,69.37257364,-16.05410187,-17.85523604,-923.37500000,nonpuff
986.84232644,37.97510567,-35.70966264,2296.87500000,550.01518438,-0.32887959,0.94923180,211.27913877,4500.00000000,44.35685616,62.81999402,63.84688438,1065.87500000,nonpuff
394.12185208,20.46532135,-41.79235492,468.75000000,22.84549973,-13.56877492,1.51637385,183.08689688,2000.00000000,46.49762359,140.38254343,139.44336489,-1074.75000000,nonpuff
576.50443981,41.86918805,-36.34317634,234.37500000,246.73818601,-8.11959635,0.99272489,121.74985761,1687.50000000,37.11053704,140.25963791,139.42253931,722.12500000,nonpuff
399.97141364,42.80399903,-28.68681178,93.75000000,28.69506129,-0.46323178,1.29543427,225.94863534,2812.50000000,32.98988176,141.17562846,140.45784279,1050.25000000,nonpuff
336.98381702,20.78478237,-23.95990984,-328.12500000,-76.92597570,9.60238452,0.48228832,133.96665032,1062.50000000,32.63119033,79.40576630,80.07439558,-449.75000000,nonpuff
809.65598182,31.67020055,-36.81183165,1195.31250000,474.68687562,-0.40732437,0.21504841,461.87652750,1000.00000000,58.44699660,72.68311883,82.27094413,550.25000000,nonpuff
328.89826423,35.57570015,-38.17228665,1828.12500000,-9.38784393,-11.70103140,2.22990894,544.31152672,875.00000000,43.03852460,88.24982894,100.46531526,-846.87500000,nonpuff
353.04287145,34.75307273,-28.28423888,23.43750000,14.75676328,-0.34303192,0.80230358,266.05596374,812.50000000,60.88984285,116.78599316,119.40809649,2700.00000000,nonpuff
797.82883113,61.37900180,-31.85877602,4687.50000000,363.53047798,-0.95038905,1.19475989,172.34847857,937.50000000,38.14124772,-47.96261633,-48.61249236,-956.25000000,nonpuff
39.33809196,10.52273717,-16.16737449,-117.18750000,-237.81118755,4.41154410,0.83272196,60.81833952,7000.00000000,72.04942186,135.97091135,141.20497661,168.75000000,nonpuff
703.76528596,23.03989704,-31.09770281,1429.68750000,451.09779392,-12.61618040,0.55156986,71.67706480,4312.50000000,69.47178662,143.20806752,142.72598090,-471.87500000,nonpuff
317.10192351,15.44390337,-33.89722489,-585.93750000,64.43443147,-15.41570248,1.06624233,190.02533280,1250.00000000,49.24904534,100.69534518,101.37050982,418.75000000,nonpuff
277.30674121,16.62172158,-31.01697531,-807.50000000,55.39623674,-11.68740451,1.42853514,323.17390711,687.50000000,46.98689450,67.57086400,67.43139560,746.87500000,nonpuff
491.05522725,28.29953439,-40.09846923,-375.00000000,269.14472278,-20.76889843,1.17553078,66.27316434,4000.00000000,68.36974194,28.85473527,28.47974754,2236.25000000,nonpuff
457.22004533,28.06737887,-25.90633697,-234.37500000,201.90571842,-2.71040219,0.45609647,96.20078672,4187.50000000,73.63632498,64.31932954,71.79803655,1205.00000000,nonpuff
608.63269788,32.30481883,-34.68252150,-421.87500000,353.31837097,-13.47383163,0.35990917,55.36754885,1375.00000000,68.08855885,121.82519269,122.17074971,751.87500000,nonpuff
677.18997061,32.05773959,-43.51244706,0.00000000,379.12391105,-20.31651228,0.94289632,81.00077921,2625.00000000,66.61941261,124.30774666,124.97433946,1642.50000000,nonpuff
424.43098349,21.97009045,-18.51164869,93.75000000,85.66541311,4.77423838,0.74608142,77.48103826,3750.00000000,67.24609082,120.39966311,120.10477274,3783.12500000,nonpuff
424.43098349,21.97009045,-18.51164869,93.75000000,85.66541311,4.77423838,0.74608142,75.13827213,2937.50000000,62.56767179,144.33868527,144.49847669,-841.87500000,nonpuff
306.02437772,25.25586842,-25.31717828,773.43750000,-32.74119267,-2.25315374,0.97117806,47.96565475,2500.00000000,30.30067075,128.54840346,127.38339486,845.62500000,nonpuff
434.73876381,28.71130987,-25.01825846,234.37500000,95.97319342,-1.95423393,0.78663484,61.52012838,3750.00000000,71.81536252,37.16412621,37.57602211,1314.37500000,nonpuff
406.19644995,24.80368999,-23.15397682,-703.12500000,-4.28898815,0.13762777,0.36420500,67.15962959,1875.00000000,69.49966031,101.75721593,101.86294086,470.62500000,nonpuff
414.77442624,16.72677462,-12.12491481,4992.18750000,39.19470644,9.84220600,0.87627980,34.68755349,5125.00000000,66.35240179,27.85050755,27.62408767,2298.75000000,nonpuff
414.77442624,16.72677462,-12.12491481,4992.18750000,39.19470644,9.84220600,0.87627980,116.29106344,812.50000000,50.91498131,93.05997485,92.84126389,736.25000000,nonpuff
104.28636346,18.56444214,-16.61593345,585.93750000,-221.20732023,5.35118737,0.83401646,184.35610113,1750.00000000,39.09711331,105.02185281,108.56216868,4939.37500000,nonpuff
1282.77615368,53.13108911,-57.98212168,3070.31250000,907.19643387,-37.63622492,1.96987176,105.37739831,3687.50000000,75.24771271,109.98376550,109.36050145,3095.62500000,nonpuff
1282.77615368,53.13108911,-57.98212168,3070.31250000,907.19643387,-37.63622492,1.96987176,127.48524473,1875.00000000,73.23418230,95.11406863,95.51677322,908.12500000,nonpuff
791.53062123,46.91422991,-53.09854441,1710.93750000,415.95090142,-32.81180892,1.96987176,155.98337601,1000.00000000,41.60275206,74.84503577,74.72018522,173.75000000,nonpuff
791.53062123,46.91422991,-53.09854441,1710.93750000,415.95090142,-32.81180892,1.96987176,106.80881332,312.50000000,30.32699654,124.38153445,124.30206024,-763.75000000,nonpuff
344.96298966,30.39472834,-40.87887770,-890.62500000,23.27793071,-21.83247757,1.46465564,312.53826419,1875.00000000,31.30245325,77.47974349,74.53778565,-13.75000000,nonpuff
410.61631127,16.61817288,-12.71131938,1523.43750000,16.46871638,12.81009132,0.35647620,55.73503684,5937.50000000,57.57897857,73.39818846,72.29689340,-1045.00000000,nonpuff
298.40712824,12.51367449,-7.79880806,-1593.75000000,-95.74046666,22.67775623,0.00072070,99.39174068,3625.00000000,55.42591057,122.85972659,122.20035681,-1076.25000000,nonpuff
233.39011215,23.77772704,-38.45507490,3773.43750000,-40.81233499,-12.93366420,1.55339496,64.54133950,2937.50000000,64.00622525,74.11539743,72.92690984,1298.75000000,nonpuff
