@relation train_right.arff

@attribute Inspiration_Duration numeric
@attribute Expiration_Duration numeric
@attribute Respiration_Duration numeric
@attribute IE_Ratio numeric
@attribute Stretch numeric
@attribute Upper_Stretch numeric
@attribute Lower_Stretch numeric
@attribute Rate_of_Change_Max_ numeric
@attribute Rate_of_Change_Min_ numeric
@attribute Inspiration_Duration_dist numeric
@attribute Expiration_Duration_dist numeric
@attribute Respiration_Duration_dist numeric
@attribute IE_Ratio_dist numeric
@attribute Stretch_dist numeric
@attribute Upper_Stretch_dist numeric
@attribute Lower_Stretch_dist numeric
@attribute Rate_of_Change_Max__dist numeric
@attribute Rate_of_Change_Min__dist numeric
@attribute Inspiration_Duration_ratio numeric
@attribute Expiration_Duration_ratio numeric
@attribute Respiration_Duration_ratio numeric
@attribute IE_Ratio_ratio numeric
@attribute Stretch_ratio numeric
@attribute Upper_Stretch_ratio numeric
@attribute Lower_Stretch_ratio numeric
@attribute Rate_of_Change_Max__ratio numeric
@attribute Rate_of_Change_Min__ratio numeric
@attribute Magnitude_Mean_ numeric
@attribute Magnitude_Median_ numeric
@attribute Magnitude_STD_ numeric
@attribute Magnitude_Quartile_ numeric
@attribute Wrist_Duration numeric
@attribute Pitch_Mean_ numeric
@attribute Pitch_Median_ numeric
@attribute Pitch_STD_ numeric
@attribute Pitch_Quartile_ numeric
@attribute Roll_Mean_ numeric
@attribute Roll_Median_ numeric
@attribute Roll_STD_ numeric
@attribute Roll_Quartile_ numeric
@attribute RStime-WStime numeric
@attribute REtime-WStime numeric
@attribute RStime-WEtime numeric
@attribute REtime-WEtime numeric
@attribute RPStime-WEtime numeric

@attribute class {puff,nonpuff}

@data
468.75000000,1265.62500000,1734.37500000,0.37037037,438.56851365,280.38727504,-158.18123861,13.29240145,-15.40058920,-1007.81250000,-93.75000000,-1335.93750000,-0.60962963,103.15302364,82.04327100,-31.70679710,0.83035613,-2.18652927,0.31746032,0.93103448,0.56488550,0.37792895,1.30753804,1.41364130,1.25069727,1.06663081,1.16546991,207.34379322,115.84603958,195.63686375,279.26499002,1187.50000000,58.65918206,58.40783465,1.61992065,2.19132545,81.72491111,84.89303391,12.81780731,21.73793653,2130.75000000,3865.12500000,943.25000000,2677.62500000,1412.00000000,nonpuff
4406.25000000,3937.50000000,8343.75000000,1.11904762,929.75797907,448.45072811,-481.30725096,20.83232677,-22.29460406,2906.25000000,2625.00000000,5273.43750000,0.08679654,513.31629305,178.73411073,-342.78469246,3.38104162,-4.84661908,2.93750000,3.00000000,2.71755725,1.08408471,2.23262466,1.66267371,3.47457668,1.19374170,1.27777529,193.66723647,127.95922927,221.78953923,66.57344315,1562.50000000,53.84188233,53.17815347,3.58670787,4.15823915,84.00290519,87.51596360,11.51795587,12.79753941,-447.37500000,7896.37500000,-2009.87500000,6333.87500000,2396.37500000,nonpuff
609.37500000,1921.87500000,2531.25000000,0.31707317,1551.44534251,543.49614087,-1007.94920164,68.49066388,-25.44507063,-867.18750000,187.50000000,-773.43750000,-0.43335565,934.83664247,288.50762097,-636.90052835,49.93799636,-6.25538662,0.41269841,1.10810811,0.76595745,0.42252265,2.51609382,2.13145337,2.71648782,3.69168821,1.32597653,153.45217457,138.23253197,106.99731399,147.50845645,4500.00000000,67.46369075,69.60787701,8.19925346,15.12040056,75.49405715,91.30598223,37.39388077,68.85090189,5570.12500000,8101.37500000,1070.12500000,3601.37500000,1679.50000000,nonpuff
421.87500000,1546.87500000,1968.75000000,0.27272727,431.88215804,192.87778471,-239.00437334,7.52416610,-11.66917487,-562.50000000,-23.43750000,-515.62500000,-0.12773569,-119.60370774,-48.00375151,43.50865585,-13.84505160,2.45692282,0.42857143,0.98507463,0.79245283,0.68102995,0.78312462,0.80071635,0.84599416,0.35210302,0.82607208,63.33415312,46.87473349,50.42274891,48.56029061,2375.00000000,37.67972939,38.60092499,2.89229744,3.61970950,58.13803184,56.68448898,7.23610552,1.75208028,3578.50000000,5547.25000000,1203.50000000,3172.25000000,1625.37500000,nonpuff
2250.00000000,1828.12500000,4078.12500000,1.23076923,2556.01044481,1341.94810675,-1214.06233805,61.40842848,-106.68957538,960.93750000,23.43750000,351.56250000,0.56293706,1837.09660537,942.72167422,-958.01516484,39.19690043,-83.20710275,1.74545455,1.01298701,1.09433962,1.84293194,3.55537799,3.36137088,4.74155728,2.76470976,4.54337058,135.99937253,93.74863495,111.78476922,83.97298400,2812.50000000,34.52635513,32.90793640,4.36720594,6.34400782,113.87183210,114.75913151,6.64533175,4.28578517,2359.75000000,6437.87500000,-452.75000000,3625.37500000,1797.25000000,nonpuff
2484.37500000,1359.37500000,3843.75000000,1.82758621,1482.48793411,1261.64783737,-220.84009675,52.73864685,-47.41578635,1265.62500000,164.06250000,1429.68750000,0.64198015,944.61476220,1070.25754354,122.78648580,33.22511472,-26.54414242,2.03846154,1.13725490,1.59223301,1.54147846,2.75620353,6.59201578,0.64267466,2.70267046,2.27178015,108.36119182,88.56563218,55.15168965,84.58047336,2875.00000000,58.30455721,60.36625058,4.39487536,8.69223914,81.43646536,78.26910940,11.66707586,23.62874521,2105.00000000,5948.75000000,-770.00000000,3073.75000000,1714.37500000,puff
3703.12500000,2250.00000000,5953.12500000,1.64583333,1010.18122990,744.88329552,-265.29793438,17.65074754,-31.26173111,2531.25000000,1335.93750000,3796.87500000,0.33210784,493.10950592,535.88858808,28.97473110,0.77602243,-13.75838006,3.16000000,2.46153846,2.76086957,1.25279851,1.95365784,3.56412516,0.90153781,1.04598726,1.78604263,61.31522157,57.28871721,38.38750849,35.61151233,2250.00000000,57.19888710,57.39035026,1.24290671,1.67033168,84.09464567,84.54546002,2.64335036,2.86879684,1276.87500000,7230.00000000,-973.12500000,4980.00000000,2730.00000000,puff
3609.37500000,562.50000000,4171.87500000,6.41666667,870.59631731,387.77657908,-482.81973823,24.80719746,-36.63771163,2460.93750000,-398.43750000,2015.62500000,5.32359307,179.45809072,22.33311904,-177.76102424,-2.32708694,-5.21368369,3.14285714,0.58536585,1.93478261,5.87029703,1.25965586,1.06111238,1.58271086,0.91423813,1.16591392,346.49798769,217.49707845,306.41204819,265.70716282,1625.00000000,61.53245553,60.68160978,6.42109773,8.71174848,66.47394100,72.98228633,26.09666068,33.16236371,783.87500000,4955.75000000,-841.12500000,3330.75000000,2768.25000000,nonpuff
3609.37500000,562.50000000,4171.87500000,6.41666667,870.59631731,387.77657908,-482.81973823,24.80719746,-36.63771163,2460.93750000,-398.43750000,2015.62500000,5.32359307,179.45809072,22.33311904,-177.76102424,-2.32708694,-5.21368369,3.14285714,0.58536585,1.93478261,5.87029703,1.25965586,1.06111238,1.58271086,0.91423813,1.16591392,453.29692600,459.03746427,135.61366972,137.09567729,375.00000000,52.41784888,50.94042526,4.07961673,6.55586317,86.94832572,87.78120740,2.90215136,3.08039279,-1466.12500000,2705.75000000,-1841.12500000,2330.75000000,1768.25000000,nonpuff
1031.25000000,4546.87500000,5578.12500000,0.22680412,514.22697862,152.86879161,-361.35818701,17.51022692,-16.25356174,-515.62500000,2671.87500000,1945.31250000,-0.77319588,-6.69586780,-122.98311535,-103.31843627,-4.11256726,1.09237057,0.66666667,2.42500000,1.53548387,0.22680412,0.98714614,0.55416978,1.40039737,0.80980408,0.93702440,175.69032513,132.07629046,129.82389910,156.91831282,3125.00000000,61.08673073,61.26161590,2.49153411,3.17842078,74.17583585,71.15522290,12.79947885,9.54458957,2768.25000000,8346.37500000,-356.75000000,5221.37500000,674.50000000,nonpuff
1453.12500000,890.62500000,2343.75000000,1.63157895,674.20928007,312.85109306,-361.35818701,26.28707982,-16.30141416,-23.43750000,-984.37500000,-1054.68750000,0.69407895,143.95721738,36.99918610,-103.31843627,4.31046162,1.04451815,0.98412698,0.47500000,0.68965517,1.74035088,1.27148827,1.13412699,1.40039737,1.19613853,0.93978311,173.89066243,165.62157833,59.75735796,75.81114362,1437.50000000,53.73946484,53.92239820,2.56597975,4.28320862,118.97564861,118.88594974,4.14226174,6.02104260,4408.87500000,6752.62500000,2971.37500000,5315.12500000,4424.50000000,nonpuff
1734.37500000,2109.37500000,3843.75000000,0.82222222,216.08508972,74.84299667,-141.24209305,8.32189933,-8.32807311,210.93750000,468.75000000,351.56250000,-0.05858586,-211.52703117,-103.51155924,127.10356515,-6.24649225,5.58688107,1.13846154,1.28571429,1.10067114,0.93348624,0.50532966,0.41963042,0.52634387,0.57122979,0.59849806,200.95855142,193.82126926,109.15278866,155.11027438,3625.00000000,40.67813399,39.97292954,6.90223850,13.38017772,22.91767238,21.99390019,26.52828157,57.87619055,4004.50000000,7848.25000000,379.50000000,4223.25000000,2113.87500000,nonpuff
5718.75000000,2015.62500000,7734.37500000,2.83720930,1007.90166834,546.13556953,-461.76609881,36.66667121,-24.70278092,4453.12500000,257.81250000,4031.25000000,1.97338698,526.86799192,300.13983286,-232.18434693,18.69452132,-11.02528812,4.51851852,1.14666667,2.08860759,3.28448249,2.09528297,2.22010177,2.01133625,2.04019394,1.80608985,235.16798946,224.65216442,93.88894902,76.43378096,1312.50000000,47.07380145,46.99349796,1.25252235,1.75490098,-22.20764932,-22.01184790,7.53030895,11.95794775,-161.62500000,7572.75000000,-1474.12500000,6260.25000000,4244.62500000,nonpuff
5718.75000000,2015.62500000,7734.37500000,2.83720930,1007.90166834,546.13556953,-461.76609881,36.66667121,-24.70278092,4453.12500000,257.81250000,4031.25000000,1.97338698,526.86799192,300.13983286,-232.18434693,18.69452132,-11.02528812,4.51851852,1.14666667,2.08860759,3.28448249,2.09528297,2.22010177,2.01133625,2.04019394,1.80608985,128.66944333,124.40823870,66.75638479,90.88319071,750.00000000,50.31446235,50.28021023,0.97308170,1.19818165,66.05675653,66.13624906,1.38578979,1.32159958,-2724.12500000,5010.25000000,-3474.12500000,4260.25000000,2244.62500000,nonpuff
843.75000000,1593.75000000,2437.50000000,0.52941176,772.59661656,440.04615776,-332.55045880,34.10579059,-25.75846206,-562.50000000,257.81250000,-843.75000000,-0.24820366,309.58983684,181.13593758,-104.32041832,15.72093142,-8.67426997,0.60000000,1.19298246,0.74285714,0.68081438,1.66865076,1.69960907,1.45708452,1.85510209,1.50773662,39.07520305,37.44375035,19.99058834,31.80863104,2062.50000000,31.17191278,31.18034054,0.63158711,0.86567906,89.41202818,89.37872032,2.36523758,4.17547753,3385.25000000,5822.75000000,1322.75000000,3760.25000000,2166.50000000,nonpuff
1546.87500000,1546.87500000,3093.75000000,1.00000000,508.63271431,298.57195514,-210.06075917,18.42785278,-18.03706090,-468.75000000,0.00000000,-820.31250000,-0.30032206,1.14319181,-16.73577855,-3.77732061,-0.43533882,0.73283786,0.76744186,1.00000000,0.79041916,0.76904025,1.00225264,0.94692240,1.01831131,0.97692125,0.96095675,93.62650473,87.75695538,45.33560775,60.76605547,687.50000000,50.94383005,50.75721417,3.59390671,2.62581958,80.05705732,81.31479991,4.11775326,6.89280479,2017.12500000,5110.87500000,1329.62500000,4423.37500000,2876.50000000,nonpuff
1265.62500000,1312.50000000,2578.12500000,0.96428571,806.41876802,608.96152768,-197.45724034,36.34544216,-35.60278660,-679.68750000,-257.81250000,-1078.12500000,-0.27179963,236.23768151,250.34179987,36.67199108,17.27267923,-14.26942666,0.65060241,0.83582090,0.70512821,0.78011257,1.41432045,1.69807035,0.84336859,1.90562019,1.66887854,257.08320171,129.54457432,251.59933613,240.64262190,937.50000000,43.86821321,43.82789247,3.34068422,3.27364870,64.19197660,58.35501798,10.03790009,17.70775718,1908.87500000,4487.00000000,971.37500000,3549.50000000,2237.00000000,nonpuff
1359.37500000,1500.00000000,2859.37500000,0.90625000,549.05368412,414.05974681,-134.99393731,19.75675819,-23.68694487,-23.43750000,-257.81250000,-1570.31250000,-0.08805147,-14.54163230,141.58004354,121.11235949,1.29214819,-7.47943036,0.98305085,0.85333333,0.64550265,0.91144389,0.97419845,1.51959849,0.52710120,1.06997972,1.46147917,226.22993300,191.54895184,138.10462898,154.78353854,4312.50000000,29.73379829,33.94720098,17.18107539,31.98861705,28.14101645,34.33302444,16.35555595,31.34195512,6987.00000000,9846.37500000,2674.50000000,5533.87500000,4033.87500000,nonpuff
2906.25000000,3562.50000000,6468.75000000,0.81578947,895.94384186,501.37465907,-394.56918279,28.94286501,-18.02683868,1148.43750000,1593.75000000,1640.62500000,0.03034372,409.56722970,268.60163305,-137.84148668,9.66118363,-1.70175635,1.65333333,1.80952381,1.33980583,1.03863248,1.84207838,2.15392079,1.53691709,1.50105504,1.10424182,130.47714495,107.52988228,73.14418988,123.20822840,1875.00000000,56.02899134,55.52981373,3.23587346,3.34645571,3.59597967,2.32519683,6.29944120,9.21086796,971.37500000,7440.12500000,-903.62500000,5565.12500000,2002.62500000,nonpuff
2203.12500000,1640.62500000,3843.75000000,1.34285714,609.76813567,363.97498897,-245.79314670,23.93010990,-24.26328208,375.00000000,140.62500000,257.81250000,0.21785714,83.43899666,73.39294623,-0.80655713,5.75257351,-4.14562194,1.20512821,1.09375000,1.07189542,1.19365079,1.15853007,1.25257220,1.00329225,1.31646607,1.20606879,69.37488215,69.74589766,6.11907827,9.14397919,375.00000000,53.58909775,53.76952807,1.00675254,1.63393019,90.13618704,89.67522407,1.16115484,1.41145892,1682.12500000,5525.87500000,1307.12500000,5150.87500000,3510.25000000,nonpuff
1031.25000000,1640.62500000,2671.87500000,0.62857143,487.64293421,320.16485764,-167.47807656,17.21814752,-20.12266611,-750.00000000,46.87500000,-820.31250000,-0.41082251,-58.88764624,-9.84516393,31.88634046,-1.97399107,1.24666953,0.57894737,1.02941176,0.76510067,0.60474802,0.89225187,0.97016708,0.84006002,0.89714585,0.94166082,29.73996220,22.87183910,25.25005098,18.27238794,5000.00000000,43.88459298,43.97536648,0.74191953,0.74630450,132.21650537,132.26356529,3.07956663,3.70772293,6494.62500000,9166.50000000,1494.62500000,4166.50000000,2525.87500000,nonpuff
2296.87500000,2390.62500000,4687.50000000,0.96078431,498.07841793,330.60034137,-167.47807656,18.79523917,-20.15769930,515.62500000,796.87500000,1195.31250000,-0.09420102,-41.96785500,5.80806166,31.88634046,-0.29507205,0.04833398,1.28947368,1.50000000,1.34228188,0.91070869,0.92228841,1.01788239,0.84006002,0.98454336,0.99760794,74.53051697,59.22971347,50.90861663,37.70011185,2875.00000000,61.17230241,61.28559312,1.41184720,2.02874135,85.14626113,86.20591285,3.91687612,4.54397853,2229.00000000,6916.50000000,-646.00000000,4041.50000000,1650.87500000,nonpuff
2250.00000000,2296.87500000,4546.87500000,0.97959184,581.66182823,264.94829001,-316.71353822,21.86806316,-21.60399238,703.12500000,679.68750000,1148.43750000,-0.07430665,-0.41020618,-27.21705646,-66.17485090,0.20845226,0.50143734,1.45454545,1.42028986,1.33793103,0.92949355,0.99929527,0.90684365,1.26413027,1.00962401,0.97731610,60.92386092,44.70366504,40.27379459,46.18220939,2312.50000000,41.76711858,41.86318643,1.17267030,1.42707817,40.18579363,40.19087620,1.95727971,2.52256937,854.00000000,5400.87500000,-1458.50000000,3088.37500000,791.50000000,nonpuff
1500.00000000,5015.62500000,6515.62500000,0.29906542,487.97681637,106.17036161,-381.80645476,14.72276944,-16.35966154,-46.87500000,3281.25000000,2929.68750000,-0.75483306,-126.56692746,-190.91438210,-130.81735963,-7.20436119,6.37792426,0.96969697,2.89189189,1.81699346,0.28377062,0.79404733,0.35737399,1.52120734,0.67144077,0.71949862,69.83903875,57.14600976,43.41829416,66.87766453,2875.00000000,39.51270635,39.50753869,1.55227537,2.10382498,55.39590390,55.66712857,2.80545090,2.79344558,2150.87500000,8666.50000000,-724.12500000,5791.50000000,775.87500000,nonpuff
1171.87500000,2718.75000000,3890.62500000,0.43103448,443.78898077,454.86058481,11.07160405,18.35929667,-15.20533185,-257.81250000,1054.68750000,679.68750000,-0.29933589,0.64939854,283.22012740,299.03120073,3.87734643,-0.69460848,0.81967213,1.63380282,1.21167883,0.59015877,1.00146545,2.65007791,-0.03844846,1.26773648,1.04786863,49.73547812,42.60336137,28.60667873,39.51029294,750.00000000,68.45031507,68.38183279,0.67826266,0.64815478,105.81846983,105.34759518,2.14894919,1.90978138,-334.25000000,3556.37500000,-1084.25000000,2806.37500000,87.62500000,nonpuff
2062.50000000,2390.62500000,4453.12500000,0.86274510,568.59717503,304.57695229,-264.02022273,15.65841040,-11.43727345,726.56250000,773.43750000,1242.18750000,0.08328382,122.59246296,135.71219360,47.87874791,0.67510885,3.34245261,1.54385965,1.47826087,1.38686131,1.10684792,1.27486809,1.80367387,0.84649277,1.04505742,0.77384881,39.86067573,28.92572582,33.75326288,35.72899085,3812.50000000,68.35858850,68.21012276,0.65813142,0.99604087,98.18712272,98.43305231,4.50148778,8.05074009,5759.50000000,10212.62500000,1947.00000000,6400.12500000,4009.50000000,nonpuff
2812.50000000,750.00000000,3562.50000000,3.75000000,1925.81051474,150.51244388,-1775.29807087,40.53351419,-29.50714139,820.31250000,-585.93750000,93.75000000,2.20000000,1340.73377794,-132.07478088,-1476.01842942,21.38652958,-10.04471322,1.41176471,0.56140351,1.02702703,2.41935484,3.29155202,0.53262296,5.93190390,2.11696594,1.51610791,29.21368405,15.24798820,34.32393698,33.99351919,3500.00000000,66.92575088,67.12823937,0.75879285,0.39383704,107.92155406,106.59504045,2.58900578,3.96127114,5931.37500000,9493.87500000,2431.37500000,5993.87500000,5243.87500000,nonpuff
2156.25000000,5015.62500000,7171.87500000,0.42990654,1200.50296122,679.43294763,-521.07001359,37.34067472,-18.21497575,656.25000000,3164.06250000,3585.93750000,-0.34070209,678.46727767,369.89611826,-228.24363411,18.84914859,-0.09810681,1.43750000,2.70886076,2.00000000,0.55787922,2.29965690,2.19499873,1.77945038,2.01933980,1.00541522,160.26276719,114.58599284,96.43692171,182.27983833,1937.50000000,57.00710689,57.14867841,1.40561736,1.60612677,129.52371840,130.44616232,3.99386765,4.31722746,3900.12500000,11072.00000000,1962.62500000,9134.50000000,4118.87500000,nonpuff
2156.25000000,5015.62500000,7171.87500000,0.42990654,1200.50296122,679.43294763,-521.07001359,37.34067472,-18.21497575,656.25000000,3164.06250000,3585.93750000,-0.34070209,678.46727767,369.89611826,-228.24363411,18.84914859,-0.09810681,1.43750000,2.70886076,2.00000000,0.55787922,2.29965690,2.19499873,1.77945038,2.01933980,1.00541522,190.56866413,206.33859298,55.10566783,94.07931737,1062.50000000,61.27253835,61.93015962,1.98585955,1.71738014,30.19973403,28.80419470,6.34837644,1.30271285,837.62500000,8009.50000000,-224.87500000,6947.00000000,1931.37500000,nonpuff
1031.25000000,5062.50000000,6093.75000000,0.20370370,1042.30239243,613.51578182,-428.78661061,48.82137127,-21.99264591,-890.62500000,3187.50000000,1945.31250000,-0.70000000,446.83630147,313.42054668,-118.03529403,27.34059931,-2.61614330,0.53658537,2.70000000,1.46892655,0.22540984,1.75039756,2.04440361,1.37983844,2.27279408,1.13501628,48.99077576,25.42587532,72.40704376,32.07959317,2125.00000000,51.50778623,51.35131662,1.08222374,1.20767220,89.46637215,89.73813317,1.63208098,1.88985863,4266.37500000,10360.12500000,2141.37500000,8235.12500000,3172.62500000,nonpuff
4546.87500000,2250.00000000,6796.87500000,2.02083333,1482.31661048,702.19880745,-780.11780303,37.64990259,-32.11071461,2414.06250000,656.25000000,2742.18750000,0.87377451,1014.52138137,430.50892505,-544.80962914,22.40312955,-14.89444496,2.13186813,1.41176471,1.67630058,1.76175214,3.16872965,2.58456002,3.31530261,2.46936860,1.86513776,20.82049867,6.65146961,29.11199763,26.97471071,5000.00000000,54.33702662,53.97479860,0.91031966,0.33453043,54.46218952,54.11580892,1.16117761,0.48346870,5891.37500000,12688.25000000,891.37500000,7688.25000000,5438.25000000,nonpuff
1453.12500000,1781.25000000,3234.37500000,0.81578947,460.76829250,331.90181411,-128.86647839,19.74870582,-13.01799550,70.31250000,140.62500000,328.12500000,-0.14254386,-200.78333824,-3.19071167,201.74629462,-2.65354573,6.46617845,1.05084746,1.08571429,1.11290323,0.85125858,0.69649634,0.99047812,0.38978070,0.88155004,0.66813176,116.35471608,114.81108923,73.85699645,76.48624707,2750.00000000,36.08077623,35.46379264,3.85697242,6.89363577,102.27297179,102.79547125,2.72562326,2.44150042,3632.62500000,6867.00000000,882.62500000,4117.00000000,2335.75000000,nonpuff
1781.25000000,2203.12500000,3984.37500000,0.80851064,623.29670482,338.28323744,-285.01346738,20.30794662,-17.35952773,632.81250000,726.56250000,1195.31250000,-0.12716188,-41.82784924,22.94067430,60.03776486,-2.52476578,2.12464623,1.55102041,1.49206349,1.42857143,0.86409574,0.93711276,1.07274842,0.82600333,0.88942331,0.89095528,162.91767404,138.20607871,107.55612368,87.67401132,4750.00000000,39.04581774,36.48873324,9.05604961,16.56124085,52.58357099,54.91854464,10.97041024,18.81158607,3648.25000000,7632.62500000,-1101.75000000,2882.62500000,679.50000000,nonpuff
3000.00000000,2718.75000000,5718.75000000,1.10344828,428.43328715,199.71416490,-228.71912224,16.75683668,-15.82272585,984.37500000,1242.18750000,2296.87500000,-0.14258347,-71.02424155,-84.04548875,32.96572304,-0.90896814,1.90957687,1.48837209,1.84126984,1.67123288,0.88556995,0.85779724,0.70381452,0.87402510,0.94854646,0.89231084,108.74288085,97.55345076,50.74507540,62.52619597,1625.00000000,36.45112172,36.18860273,1.55012654,2.33683434,20.95814119,21.10231774,6.93456541,9.52347518,291.12500000,6009.87500000,-1333.87500000,4384.87500000,1666.12500000,nonpuff
3515.62500000,1687.50000000,5203.12500000,2.08333333,662.57514939,433.85602715,-228.71912224,22.15213037,-27.06156788,1406.25000000,46.87500000,1335.93750000,0.84113300,163.11762070,123.20423273,32.96572304,4.34773986,-8.57790272,1.66666667,1.02857143,1.34545455,1.67713153,1.32658957,1.39659913,0.87402510,1.24419482,1.46408018,67.65836052,55.54147757,38.55701512,35.18397029,2062.50000000,30.72593371,30.88592492,1.54750280,2.55919566,16.42152146,16.43633650,2.24638377,3.00440817,3634.87500000,8838.00000000,1572.37500000,6775.50000000,5088.00000000,nonpuff
