@relation LR_2class_10

@attribute Roll numeric
@attribute Pitch numeric

@attribute class {L,R}

@data
21.44066487,-43.57013814,L
23.62521762,-43.10262478,L
21.53630613,-40.72150512,L
23.38931390,-37.76609162,L
26.88940975,-32.37933281,L
34.23153100,-23.74635015,L
39.44420492,-14.80277769,L
43.08899710,-6.05347184,L
45.40234761,1.87358252,L
40.53740819,2.68476258,L
36.92387720,2.97063414,L
33.95863463,2.74917045,L
39.01001837,4.96649412,L
38.07876976,2.96133924,L
38.14833770,1.86938105,L
36.70319081,0.05105298,L
36.27616065,-1.66418055,L
36.09667541,-3.44842054,L
36.76946931,-4.96976120,L
36.39146909,-5.99564980,L
38.19324493,-7.74022614,L
41.34027186,-9.47544861,L
35.86802949,-11.67022197,L
36.57579823,-11.61943175,L
35.40685086,-12.27093395,L
36.16722015,-12.60821711,L
37.10284282,-12.46048343,L
38.08334542,-12.18748246,L
37.38789378,-12.13870317,L
42.28349244,-15.71428204,L
44.79463780,-19.53008258,L
44.28678747,-21.65177086,L
46.21628011,-25.60148490,L
47.85972581,-29.40875750,L
49.61914614,-34.70382359,L
50.11729306,-41.29470116,L
48.79457050,-48.32430732,L
47.94432327,-54.63285010,L
46.93969490,-61.96704194,L
45.72983894,-61.32846252,L
41.61655669,-60.63292330,L
38.64375152,-62.52784373,L
36.46779137,-64.17928441,L
38.18240708,-65.51382939,L
42.43748001,-66.83985059,L
42.29124930,-67.43864294,L
43.59272237,-68.26276513,L
48.84527647,-70.84586543,L
51.10286375,-72.51657850,L
53.00141792,-74.43150905,L
53.86912534,-74.37203787,L
54.27100035,-74.45080004,L
58.74029569,-78.94847557,L
56.33964637,-80.44597423,L
49.56585794,-76.66595516,L
51.39933042,-77.47649564,L
54.82830089,-78.64330210,L
49.50172833,-76.37737322,L
49.47313518,-76.45861986,L
46.20412948,-74.01344912,L
49.48502466,-77.05640770,L
53.98861419,-78.91271539,L
51.34479041,-75.51078187,L
51.46080381,-74.62604815,L
51.44774797,-74.42335487,L
54.12751988,-74.42134968,L
47.31879269,-72.57294014,L
48.54024958,-71.20281724,L
47.95790986,-69.17253819,L
47.21694313,-68.13637139,L
42.96969941,-66.35720916,L
40.16290757,-66.21672393,L
38.50969788,-65.81287912,L
36.45801022,-65.26730260,L
40.31588898,-64.75333400,L
42.42759491,-66.43679674,L
44.65338436,-66.31282819,L
46.41635133,-68.87805431,L
46.84626787,-70.92197993,L
47.81490559,-74.31676616,L
50.37560589,-76.67176906,L
51.93842469,-77.76650091,L
50.90341185,-78.97124656,L
49.21613644,-80.14045217,L
44.00969989,-80.02824515,L
36.44394958,-77.52201411,L
33.94749378,-77.28363703,L
34.96618654,-75.52164926,L
32.96397112,-75.08203747,L
29.74258028,-73.83480348,L
26.56380012,-73.40448119,L
25.52684299,-74.58438224,L
25.91907253,-75.10885911,L
27.22525643,-75.55507805,L
29.44723897,-78.18396782,L
32.09462847,-79.08202416,L
35.27211404,-81.65279785,L
32.98706734,-80.54466402,L
33.15846796,-73.53380061,L
36.27370469,-67.15750240,L
38.50486528,-65.35519897,L
43.20424110,-62.87661763,L
54.30428480,-59.94352568,L
67.01419241,-53.88481220,L
75.99128154,-32.82332133,L
81.29248364,23.23121783,L
77.93238339,59.97157348,L
72.45181109,82.42139837,L
69.34789423,106.11599974,L
65.96355233,118.13901852,L
59.28162830,117.08040135,L
55.70523246,116.88835903,L
56.48713965,116.87553060,L
60.57407503,113.06278192,L
59.72074757,113.05563510,L
58.65025711,112.18213381,L
57.28345478,110.89883389,L
56.26864054,110.78941905,L
56.94974437,102.70647219,L
56.65481445,100.69243529,L
60.04989248,94.99372132,L
64.94529911,89.79724633,L
68.09163339,77.47303975,L
64.77610305,67.99498512,L
61.01708885,45.48361256,L
57.01370615,21.96946068,L
53.37933310,2.15750030,L
48.36631998,-8.17996042,L
46.38644699,-13.34098806,L
37.60269831,-16.55456792,L
34.28832913,-14.47484272,L
29.38195580,-12.95493942,L
23.85567639,-10.16810728,L
24.11685843,-9.89802644,L
25.96558670,-12.13375419,L
26.20828224,-9.82258437,L
22.21163586,-6.64322876,L
15.15419293,-6.17501564,L
13.01574966,-5.59786534,L
12.47574133,-4.15347705,L
11.50764275,-2.84977071,L
11.45451607,-0.09811461,L
11.63559943,1.83054924,L
8.47736667,6.51033295,L
1.00908918,11.07887493,L
-1.27040088,12.60485913,L
-0.94158897,13.14836994,L
2.18886308,13.16559952,L
3.15298131,12.66334994,L
5.44910868,8.58448332,L
11.87015268,9.08840745,L
17.47741681,2.82349540,L
32.52415497,-2.11924625,L
43.20718332,-21.17908905,L
52.68979200,-37.22114050,L
52.28821998,-49.23190893,L
50.80077466,-57.04067391,L
50.46649490,-68.98819955,L
49.08505575,-78.37940583,L
48.04734750,-76.24851456,L
42.29556810,-72.06556172,L
40.87406746,-70.19184209,L
36.93064713,-65.82230199,L
38.85249685,-64.84727487,L
35.19568073,-62.59887868,L
34.63036968,-63.33796652,L
33.21110291,-66.28657556,L
30.80105118,-66.95253670,L
30.60594304,-66.35075411,L
31.17237046,-68.67479921,L
30.90839333,-70.04051188,L
30.82334542,-69.56521718,L
30.69133399,-67.61215970,L
30.55653138,-68.56155961,L
33.65635803,-69.02512587,L
33.23192733,-69.19128237,L
35.41194653,-67.23801427,L
38.92216868,-58.25162318,L
37.64386176,-56.10779900,L
38.65506737,-51.06735269,L
39.28441084,-47.96958503,L
41.67561137,-46.89398106,L
42.76278084,-48.32057553,L
47.81523436,-46.18537892,L
53.49044249,-43.36436832,L
59.58610328,-34.68212589,L
62.66792940,-25.44595313,L
64.62515115,-34.95772089,L
65.34503208,-22.33293274,L
64.40391498,-26.71322821,L
64.36907376,-24.59492505,L
64.99889120,-33.73056950,L
63.65081064,-36.32708748,L
54.37056928,-36.46025830,L
47.23981272,-35.81805156,L
45.62211988,-33.35660469,L
45.67507828,-25.43895739,L
46.29139207,-19.08244466,L
49.77511419,-19.33814107,L
50.04339553,-14.88400005,L
49.85029097,-15.76920781,L
48.05907119,-11.58596351,L
49.59361184,-14.64686393,L
56.22786502,-11.27539633,L
58.18972472,-21.22899636,L
61.67092723,-36.42622734,L
58.97291592,-56.81833197,L
56.64314535,-65.94002311,L
51.90128536,-72.49321369,L
48.68246625,-78.16236848,L
46.99994312,-82.74951390,L
44.14425306,-84.91213617,L
43.43279396,-85.45313671,L
40.15375683,-84.39360434,L
40.99362594,-81.01534452,L
40.23195060,-73.04205145,L
40.63196106,-68.93411641,L
40.70374289,-61.55218336,L
41.60404633,-49.46388765,L
41.63219131,-35.48968765,L
37.42014028,-22.30946074,L
30.81596696,-11.21755418,L
23.35101239,-2.82904437,L
15.89015539,2.57726886,L
13.68370514,5.92817096,L
9.50496151,8.58362657,L
5.49720467,8.33610640,L
5.81711164,8.02320294,L
5.71089688,7.26404320,L
22.04716157,-67.81919826,L
20.31216946,-71.60082231,L
18.80420944,-74.66741458,L
18.68990262,-75.86450799,L
17.18917060,-76.19043249,L
13.38240041,-76.31629103,L
12.71454118,-76.24149023,L
13.45884616,-75.52968646,L
15.55483937,-72.02980320,L
15.80054125,-71.82142615,L
19.24721903,-70.47365144,L
20.23244431,-65.22274552,L
24.03143128,-59.73247488,L
24.33167315,-51.86159999,L
26.64804416,-43.52710872,L
28.85282239,-35.22954588,L
30.99472826,-27.04474674,L
32.48743455,-20.33073681,L
32.00130267,-18.64036950,L
31.56825685,-14.63428147,L
29.65995732,-14.11780401,L
28.08118290,-17.47423769,L
27.60159289,-20.20940843,L
31.55578240,-21.76851023,L
32.87418581,-25.36769843,L
32.13606325,-28.51145062,L
33.26622861,-30.93367307,L
32.72953633,-32.74471264,L
32.49065416,-35.18940026,L
33.31600901,-34.36411040,L
34.68491088,-32.95758843,L
37.55945214,-28.44055942,L
36.38301580,-28.47626070,L
30.11459476,-31.63859747,L
26.93709064,-32.96885580,L
28.70559058,-32.53866385,L
29.90229955,-28.36322843,L
31.67599959,-25.31469159,L
33.24462903,-22.05040777,L
34.83216586,-21.67755607,L
36.10458713,-19.79306943,L
36.81347123,-17.78017972,L
37.32107696,-12.94549703,L
39.44331956,-6.58891220,L
39.90641048,-2.00317574,L
39.75484764,0.76386457,L
39.29011757,0.29915433,L
36.69170998,-0.70829501,L
35.31798021,-0.77741386,L
33.73191604,0.98989456,L
32.10221624,0.83712425,L
29.94007883,-0.00450453,L
27.78169711,-0.87779927,L
25.91296564,-1.25191290,L
26.30618328,0.97006429,L
26.51700748,2.49908787,L
25.74231688,3.24552795,L
27.35688882,4.22864303,L
28.49702332,5.18876722,L
28.40004434,5.26272845,L
27.95935879,5.42463392,L
28.66713629,2.40116646,L
29.20463272,-4.36722481,L
29.10679971,-9.95426034,L
27.34960085,-18.04184056,L
24.36759780,-25.17633569,L
21.45688533,-31.76200441,L
21.02529727,-33.32210043,L
20.48577581,-35.29515700,L
22.20747582,-42.01750915,L
20.32699088,-50.81024291,L
20.83929457,-54.58947476,L
25.80879514,-56.61855970,L
29.22826305,-54.09095164,L
32.75463663,-49.26818142,L
36.80282590,-42.95472501,L
40.84618250,-37.00553953,L
43.49075755,-38.16953535,L
43.20305094,-37.64868594,L
42.84858771,-31.69418201,L
46.54578647,-22.73259567,L
48.10302549,-14.37456437,L
44.29636657,-8.78143348,L
43.80104915,-8.77691822,L
44.37927113,-8.40257872,L
44.55841747,-8.24944778,L
43.49511909,-9.24681205,L
40.62398477,-12.37776939,L
39.58035566,-12.01497495,L
36.86297252,-11.96153112,L
32.01387054,-14.35415514,L
29.56177161,-16.01314735,L
28.69547637,-16.22814325,L
27.93770014,-16.29753890,L
28.95238084,-16.30805879,L
28.54887193,-16.54118005,L
29.88304988,-15.05003354,L
31.24957487,-11.89577641,L
32.09999854,-12.26230260,L
33.51783200,-12.79859738,L
36.95990620,-10.17930697,L
37.25523625,-8.31661062,L
37.84175669,-8.09737815,L
38.19229459,-28.50718189,L
39.82947526,-32.04772400,L
38.17327596,-38.92814523,L
37.17475095,-44.17685250,L
36.79576671,-46.59289395,L
38.86908154,-49.26833658,L
36.70868420,-54.81750055,L
32.90328608,-61.25935520,L
27.31382957,-65.63056527,L
25.19144542,-68.04528893,L
26.35762719,-69.28752500,L
23.03113823,-70.89605943,L
22.33510004,-71.39142439,L
22.40965386,-72.29480512,L
22.99825194,-74.32675246,L
22.55578361,-73.67528526,L
23.84955566,-73.40641473,L
24.11221814,-73.49473704,L
26.58819260,-72.63482956,L
27.01004991,-72.48740659,L
28.26258473,-70.56303982,L
33.88273417,-66.34680818,L
40.31078036,-61.81184714,L
46.16865315,-55.98199553,L
48.09151241,-47.89218696,L
49.68948146,-40.38457106,L
49.93186648,-31.00256715,L
53.33027746,-20.48397835,L
51.23332265,-15.12583714,L
50.27783348,-6.54155543,L
50.00877456,-1.95192913,L
47.78868290,-0.71706609,L
41.44057746,-4.82215910,L
41.52180858,-4.41332105,L
40.75300695,-4.49211661,L
40.27773472,-6.46595032,L
39.66695562,-6.40788521,L
36.18299674,-3.50863670,L
34.07730925,-1.29598882,L
32.09241530,0.21792192,L
31.93538952,2.56776361,L
29.11090486,5.70799721,L
26.74702101,6.99203671,L
24.39555866,8.55380928,L
21.79247273,10.52988198,L
20.62290629,12.23948315,L
19.97805032,13.77528217,L
18.28485120,13.57047621,L
19.28615233,14.34423843,L
19.40579775,14.48789387,L
17.77267905,13.55902929,L
18.33189055,12.33896883,L
18.75266202,12.82487661,L
19.99297261,13.22508322,L
20.66203761,12.39760857,L
20.87165562,12.51240259,L
19.76658109,12.47678721,L
19.90476957,12.51997510,L
18.40347781,11.49263162,L
21.99373039,12.20230903,L
29.03089559,13.22404118,L
37.12555600,15.29697416,L
35.54880406,14.01095738,L
34.94083407,14.73707215,L
33.93323167,15.62648117,L
31.65787783,14.68178579,L
31.32915851,15.60141848,L
32.08346675,18.83203867,L
36.87093776,20.25218636,L
36.03173647,20.46448444,L
35.42218738,20.08660065,L
34.64158529,19.14265178,L
39.73432776,21.33972261,L
39.78885886,20.80738853,L
39.52386065,23.70764617,L
39.94402833,24.32918105,L
39.19479308,24.11415642,L
38.50631152,22.12952403,L
35.19421861,20.61826179,L
33.13374607,19.58943956,L
28.56168502,17.86806767,L
23.85180962,16.31347838,L
20.97634391,14.03583724,L
22.85844297,12.86682583,L
24.86829811,9.32913582,L
28.40399729,9.24365492,L
34.72080722,8.96142621,L
38.02488061,6.39210239,L
40.09256388,0.36817390,L
43.39291107,-4.00472061,L
46.25662258,-5.60376811,L
45.68648764,-11.34195832,L
43.87400139,-14.76989363,L
44.89418577,-16.79779642,L
43.20774065,-25.11849839,L
36.55961268,-37.95724163,L
25.92382231,-45.17288349,L
23.46881394,-44.19575496,L
23.56420465,-30.60013060,L
21.24758191,-25.80401658,L
23.03569695,-25.33836393,L
26.86183698,-26.08500091,L
33.47753219,-18.27026405,L
30.30854126,-15.89019364,L
31.69990837,-9.81245503,L
31.54773083,-0.94010410,L
30.68789758,5.28454754,L
29.94565972,1.93574094,L
30.80227010,-5.06629342,L
30.57360455,-5.99164872,L
28.81973518,-6.23529142,L
26.37121837,-4.37138120,L
23.42119140,-8.43846113,L
25.25440835,-7.93122187,L
26.06777458,-7.66407910,L
27.97844802,-6.87108555,L
29.78254634,-5.30733419,L
30.76810111,-5.09478770,L
36.78606530,-3.91365420,L
40.47687971,-2.59981478,L
41.74030600,-1.34120015,L
43.92439275,0.91309367,L
46.33164744,4.32533034,L
48.88047473,4.70153021,L
49.80541776,10.56265894,L
49.86317927,15.66917085,L
53.21998321,20.52239769,L
53.89353733,22.56455543,L
48.43957067,19.78069622,L
44.85389221,19.00634698,L
44.95372594,20.72566877,L
45.56730411,25.23656367,L
50.56156618,30.21031650,L
53.46961956,33.32025784,L
51.64000217,21.49508805,L
